date,open,high,low,close,volume
2026-06-08T09:15:00+05:30,1772.6,1782,1762.8,1768.2,24508
2026-06-08T09:20:00+05:30,1767.2,1771.8,1765.1,1769.4,9375
2026-06-08T09:25:00+05:30,1769.6,1776.9,1766.3,1776,4896
2026-06-08T09:30:00+05:30,1775.9,1776,1770.6,1772.2,12119
2026-06-08T09:35:00+05:30,1772.2,1772.2,1767.1,1768.3,16070
2026-06-08T09:40:00+05:30,1769.5,1771.3,1767.4,1771.3,16754
2026-06-08T09:45:00+05:30,1770.7,1773.8,1767.2,1770,4006
2026-06-08T09:50:00+05:30,1771.1,1777.6,1768.8,1776.8,14288
2026-06-08T09:55:00+05:30,1777.2,1777.8,1775.1,1777.3,2898
2026-06-08T10:00:00+05:30,1777.1,1779,1771.8,1776.3,4934
2026-06-08T10:05:00+05:30,1774.9,1777.9,1774.9,1776,2453
2026-06-08T10:10:00+05:30,1776.7,1779,1775.9,1776.3,3288
2026-06-08T10:15:00+05:30,1774.9,1779.1,1774.9,1778.4,1678
2026-06-08T10:20:00+05:30,1778.9,1779.6,1777.2,1779,1743
2026-06-08T10:25:00+05:30,1779,1779.6,1776.2,1778.1,2400
2026-06-08T10:30:00+05:30,1778.2,1784,1777.6,1781.5,4323
2026-06-08T10:35:00+05:30,1781.5,1781.6,1776.8,1777,1671
2026-06-08T10:40:00+05:30,1777,1778.9,1775.6,1776.4,2631
2026-06-08T10:45:00+05:30,1776.4,1781.1,1775.5,1781.1,1976
2026-06-08T10:50:00+05:30,1780.9,1781.5,1779.8,1780.4,1986
2026-06-08T10:55:00+05:30,1781.2,1786.4,1780.3,1785.1,6035
2026-06-08T11:00:00+05:30,1786,1786.4,1784.5,1784.5,1875
2026-06-08T11:05:00+05:30,1784.9,1784.9,1777,1777.5,4451
2026-06-08T11:10:00+05:30,1778,1778,1775,1775.8,2984
2026-06-08T11:15:00+05:30,1775.2,1777,1774.2,1776.1,1866
2026-06-08T11:20:00+05:30,1776.1,1777.2,1774.9,1777.2,8232
2026-06-08T11:25:00+05:30,1778.3,1780.4,1777,1777.5,3150
2026-06-08T11:30:00+05:30,1777.6,1778.5,1775.4,1776,1520
2026-06-08T11:35:00+05:30,1776,1776.9,1772.9,1774.4,2539
2026-06-08T11:40:00+05:30,1774.3,1774.5,1772,1772.9,4546
2026-06-08T11:45:00+05:30,1772.9,1773.5,1772,1773.5,898
2026-06-08T11:50:00+05:30,1773.5,1774,1772.1,1773.9,1102
2026-06-08T11:55:00+05:30,1773.9,1774.6,1772.5,1773.5,2249
2026-06-08T12:00:00+05:30,1773.5,1774.2,1772,1773.3,4087
2026-06-08T12:05:00+05:30,1773.3,1774.2,1772,1774,923
2026-06-08T12:10:00+05:30,1774,1774.3,1772,1773.2,723
2026-06-08T12:15:00+05:30,1773.3,1773.4,1771.3,1772.5,1212
2026-06-08T12:20:00+05:30,1772.5,1773.9,1770.5,1771.5,2063
2026-06-08T12:25:00+05:30,1771.5,1771.8,1769.7,1771,955
2026-06-08T12:30:00+05:30,1771,1771,1769.7,1770.9,1707
2026-06-08T12:35:00+05:30,1770.8,1771,1769.5,1771,3908
2026-06-08T12:40:00+05:30,1771,1771.1,1769,1770.8,8300
2026-06-08T12:45:00+05:30,1770.8,1771.6,1770.2,1771,2289
2026-06-08T12:50:00+05:30,1771,1771.4,1769.6,1770.9,3415
2026-06-08T12:55:00+05:30,1770.9,1774,1770.1,1770.7,9519
