date,open,high,low,close,volume
2026-06-08T09:15:00+05:30,1684,1696,1677.2,1682.1,45459
2026-06-08T09:20:00+05:30,1682.1,1686,1681.7,1682.5,12107
2026-06-08T09:25:00+05:30,1682.4,1686.3,1680.5,1686.2,8601
2026-06-08T09:30:00+05:30,1686.9,1686.9,1683.4,1686.2,12101
2026-06-08T09:35:00+05:30,1684.8,1685.8,1681.1,1683.1,17646
2026-06-08T09:40:00+05:30,1682.2,1684.2,1681.2,1681.6,8203
2026-06-08T09:45:00+05:30,1682.3,1686.5,1681.5,1682.8,11860
2026-06-08T09:50:00+05:30,1681.9,1685.3,1680.4,1685.3,9954
2026-06-08T09:55:00+05:30,1685.1,1687.9,1685.1,1687,9678
2026-06-08T10:00:00+05:30,1686.8,1688.6,1684,1684.4,11908
2026-06-08T10:05:00+05:30,1683.8,1686,1682.3,1685.2,8745
2026-06-08T10:10:00+05:30,1684.2,1685.1,1682,1682,4368
2026-06-08T10:15:00+05:30,1682.1,1684,1680.8,1684,6981
2026-06-08T10:20:00+05:30,1684,1684,1682.5,1683.2,4578
2026-06-08T10:25:00+05:30,1682.9,1683.6,1681.3,1681.8,8481
2026-06-08T10:30:00+05:30,1682.5,1685.8,1681.6,1683.9,5856
2026-06-08T10:35:00+05:30,1683.3,1684.3,1679.1,1679.7,18793
2026-06-08T10:40:00+05:30,1679.7,1680.7,1677.6,1678.1,10738
2026-06-08T10:45:00+05:30,1678,1680,1676.8,1680,12910
2026-06-08T10:50:00+05:30,1680,1680,1678.1,1679,9076
2026-06-08T10:55:00+05:30,1679,1680.7,1677.6,1680.6,23852
2026-06-08T11:00:00+05:30,1680.6,1681,1679.5,1679.5,7956
2026-06-08T11:05:00+05:30,1679.8,1680.9,1678.5,1679.7,7697
2026-06-08T11:10:00+05:30,1679.1,1680.2,1678.5,1678.5,5869
2026-06-08T11:15:00+05:30,1678.8,1679,1677.1,1677.3,14675
2026-06-08T11:20:00+05:30,1677.1,1677.8,1675.1,1676,10839
2026-06-08T11:25:00+05:30,1676,1676.5,1674.2,1675.7,12362
2026-06-08T11:30:00+05:30,1676.2,1677,1675.3,1675.6,3094
2026-06-08T11:35:00+05:30,1676,1677,1675.6,1676.5,2515
2026-06-08T11:40:00+05:30,1676.9,1677,1675.6,1675.8,3704
2026-06-08T11:45:00+05:30,1675.8,1677,1675.1,1676.1,5265
2026-06-08T11:50:00+05:30,1676.1,1677,1675.5,1675.5,4342
2026-06-08T11:55:00+05:30,1675.5,1677.1,1675.5,1675.9,21998
2026-06-08T12:00:00+05:30,1675.9,1676.4,1674.5,1675.9,12924
2026-06-08T12:05:00+05:30,1675.9,1676.8,1673.3,1674.2,7774
2026-06-08T12:10:00+05:30,1673.6,1674,1670.2,1671.2,17605
2026-06-08T12:15:00+05:30,1670.6,1672.5,1670.3,1671.2,4307
2026-06-08T12:20:00+05:30,1671.2,1674.3,1671.2,1673.6,21848
2026-06-08T12:25:00+05:30,1674,1674.1,1672,1673.2,4850
2026-06-08T12:30:00+05:30,1673.3,1677.7,1673,1676.7,5692
2026-06-08T12:35:00+05:30,1677.3,1679.2,1675.4,1676.5,9889
2026-06-08T12:40:00+05:30,1676.5,1678.6,1676,1678,6253
2026-06-08T12:45:00+05:30,1678,1679.3,1676.1,1678.8,2963
2026-06-08T12:50:00+05:30,1678.8,1680,1677.5,1677.7,4999
2026-06-08T12:55:00+05:30,1677.9,1679,1677.2,1677.7,4914
2026-06-08T13:00:00+05:30,1677.7,1678.5,1676.7,1677,4949
2026-06-08T13:05:00+05:30,1676.8,1677.7,1675.8,1676.9,5702
2026-06-08T13:10:00+05:30,1677,1677,1675.7,1675.8,2691
2026-06-08T13:15:00+05:30,1675.8,1679.7,1675.5,1678.8,10585
2026-06-08T13:20:00+05:30,1678.1,1678.8,1676.2,1677,4542
2026-06-08T13:25:00+05:30,1677,1679.2,1676.1,1678.2,17675
2026-06-08T13:30:00+05:30,1678.8,1679.7,1677.8,1677.8,9942
2026-06-08T13:35:00+05:30,1678.6,1679.4,1677.7,1679,4762
2026-06-08T13:40:00+05:30,1679,1679,1677.3,1677.3,3732
2026-06-08T13:45:00+05:30,1677.3,1678.6,1675.5,1676.7,4881
2026-06-08T13:50:00+05:30,1677.8,1678.4,1676.9,1677.8,4056
2026-06-08T13:55:00+05:30,1677.2,1678.4,1676.8,1678.4,5238
2026-06-08T14:00:00+05:30,1678.2,1679.1,1677.4,1678.9,6202
2026-06-08T14:05:00+05:30,1679.1,1679.1,1677.5,1678.4,4685
2026-06-08T14:10:00+05:30,1677.7,1679.2,1677.7,1677.9,2502
2026-06-08T14:15:00+05:30,1677.8,1678.7,1677.1,1677.9,4526
2026-06-08T14:20:00+05:30,1678.4,1679,1677.5,1677.8,6732
2026-06-08T14:25:00+05:30,1677.8,1679.9,1677.3,1677.3,7540
2026-06-08T14:30:00+05:30,1677.8,1679.7,1677.5,1679,7202
2026-06-08T14:35:00+05:30,1679.3,1679.9,1678.1,1678.9,1169
2026-06-08T14:40:00+05:30,1679.3,1681.9,1678.9,1680.9,10132
2026-06-08T14:45:00+05:30,1681.2,1683.2,1680.2,1681.2,4557
2026-06-08T14:50:00+05:30,1682,1682.7,1681.2,1681.5,5346
2026-06-08T14:55:00+05:30,1682.2,1683.5,1679.6,1680.3,14376
2026-06-08T15:00:00+05:30,1679.1,1679.9,1677.1,1677.8,29716
2026-06-08T15:05:00+05:30,1677.6,1678.9,1677.1,1677.3,22887
2026-06-08T15:10:00+05:30,1677.5,1678.2,1675.2,1675.5,18385
2026-06-08T15:15:00+05:30,1675.5,1677.3,1675.3,1675.6,16952
2026-06-08T15:20:00+05:30,1675.6,1675.6,1668,1668.4,23297
2026-06-08T15:25:00+05:30,1668.4,1669.1,1662,1665.7,24039
2026-06-09T09:15:00+05:30,1682.7,1690.2,1673.1,1687.4,51355
2026-06-09T09:20:00+05:30,1688.4,1689.9,1683,1688.8,13418
2026-06-09T09:25:00+05:30,1689,1692.4,1687.7,1689.5,7564
2026-06-09T09:30:00+05:30,1689.8,1691.3,1687.6,1687.6,9872
2026-06-09T09:35:00+05:30,1687.4,1690.4,1686.1,1687.5,7228
2026-06-09T09:40:00+05:30,1688.3,1691.4,1687.3,1687.8,5868
2026-06-09T09:45:00+05:30,1687.8,1692,1687.8,1689.6,11624
2026-06-09T09:50:00+05:30,1688.8,1691.6,1687.6,1690.9,11660
2026-06-09T09:55:00+05:30,1690.9,1691.2,1686.8,1688.3,5170
2026-06-09T10:00:00+05:30,1688.8,1689.7,1686,1686.7,6064
2026-06-09T10:05:00+05:30,1687.1,1692.6,1686.1,1691,8418
2026-06-09T10:10:00+05:30,1691,1694.8,1689.1,1694.8,8731
2026-06-09T10:15:00+05:30,1693.2,1695,1692.7,1693.9,7098
2026-06-09T10:20:00+05:30,1694,1694.5,1691.4,1693.7,6371
2026-06-09T10:25:00+05:30,1693.7,1694.4,1692.6,1694,3654
2026-06-09T10:30:00+05:30,1694.4,1694.8,1693.4,1694.7,2704
2026-06-09T10:35:00+05:30,1694.8,1694.8,1692.8,1694.3,3162
2026-06-09T10:40:00+05:30,1694.3,1696.8,1692.9,1694.2,5467
2026-06-09T10:45:00+05:30,1693.7,1696,1691.8,1691.8,3903
2026-06-09T10:50:00+05:30,1691.8,1693.2,1690.4,1693.2,5695
2026-06-09T10:55:00+05:30,1693.2,1694.5,1692.2,1694.3,1874
2026-06-09T11:00:00+05:30,1694.3,1695,1692.2,1692.9,3807
2026-06-09T11:05:00+05:30,1692.9,1696.1,1692.9,1695.1,3490
2026-06-09T11:10:00+05:30,1695,1695.8,1693.5,1693.7,1533
2026-06-09T11:15:00+05:30,1693.7,1694.3,1676,1682.6,32443
2026-06-09T11:20:00+05:30,1682.6,1685.4,1679.5,1680.1,6523
2026-06-09T11:25:00+05:30,1680.1,1685.8,1679.6,1684.7,7560
2026-06-09T11:30:00+05:30,1684.7,1687.5,1684.4,1685.6,4247
2026-06-09T11:35:00+05:30,1685.6,1688.8,1685.6,1686.7,6319
2026-06-09T11:40:00+05:30,1686.7,1688.1,1684.9,1685.5,2564
2026-06-09T11:45:00+05:30,1685.5,1691.6,1680.6,1689,14787
2026-06-09T11:50:00+05:30,1689,1690.1,1687.5,1689,2349
2026-06-09T11:55:00+05:30,1689,1690.4,1688.1,1688.9,3473
2026-06-09T12:00:00+05:30,1688.9,1693,1688.9,1691.8,6235
2026-06-09T12:05:00+05:30,1691.8,1693,1690.3,1691.3,1992
2026-06-09T12:10:00+05:30,1691.3,1692,1690.9,1691.4,1695
2026-06-09T12:15:00+05:30,1691.4,1691.9,1691.4,1691.6,554
2026-06-09T12:20:00+05:30,1691.7,1693,1690,1691.4,3626
2026-06-09T12:25:00+05:30,1691.9,1693.3,1691.4,1693.3,2173
2026-06-09T12:30:00+05:30,1692.7,1696,1692.7,1694.3,4120
2026-06-09T12:35:00+05:30,1695,1696.5,1692.9,1694.5,2717
2026-06-09T12:40:00+05:30,1694.5,1695,1691.5,1692.2,5457
2026-06-09T12:45:00+05:30,1692.2,1694.4,1690.4,1692.1,6943
2026-06-09T12:50:00+05:30,1691.7,1692.9,1690,1690.6,9230
2026-06-09T12:55:00+05:30,1691.1,1691.2,1685.4,1686.7,12834
2026-06-09T13:00:00+05:30,1686.6,1688.9,1686,1687.1,5589
2026-06-09T13:05:00+05:30,1687.1,1687.4,1683.5,1683.8,3252
2026-06-09T13:10:00+05:30,1684.3,1688.8,1683.9,1687.9,3799
2026-06-09T13:15:00+05:30,1687.9,1691.1,1687.9,1690.6,2269
2026-06-09T13:20:00+05:30,1691.1,1691.1,1688.4,1690.6,2036
2026-06-09T13:25:00+05:30,1689.9,1690.3,1686.1,1686.1,3399
2026-06-09T13:30:00+05:30,1686.1,1688.7,1685.8,1688.3,2573
2026-06-09T13:35:00+05:30,1688.3,1690.8,1688.1,1690.7,3112
2026-06-09T13:40:00+05:30,1690.7,1692.8,1689.5,1691.3,4072
2026-06-09T13:45:00+05:30,1691.3,1691.4,1689.9,1690.9,3303
2026-06-09T13:50:00+05:30,1691.4,1692,1688.9,1690.2,6913
2026-06-09T13:55:00+05:30,1690.2,1691,1687.5,1688.7,4064
2026-06-09T14:00:00+05:30,1689.2,1689.6,1687.7,1688.1,3510
2026-06-09T14:05:00+05:30,1688.1,1690.2,1687.5,1689.8,3076
2026-06-09T14:10:00+05:30,1689.8,1691,1689.6,1689.7,2969
2026-06-09T14:15:00+05:30,1689.7,1691,1688.9,1690.6,1324
2026-06-09T14:20:00+05:30,1690.6,1690.6,1687.6,1687.8,3849
2026-06-09T14:25:00+05:30,1687.8,1691,1687.8,1690.8,2786
2026-06-09T14:30:00+05:30,1690.8,1691.3,1687.3,1690.3,4204
2026-06-09T14:35:00+05:30,1690.3,1694.4,1688.8,1694.4,7642
2026-06-09T14:40:00+05:30,1694.4,1695.9,1693.6,1694.5,7306
2026-06-09T14:45:00+05:30,1694.5,1695,1691.8,1693.7,4165
2026-06-09T14:50:00+05:30,1693.7,1694.3,1692,1693.5,6285
2026-06-09T14:55:00+05:30,1693.5,1695.1,1693,1694.5,4868
2026-06-09T15:00:00+05:30,1694.5,1695.5,1690,1692.4,34030
2026-06-09T15:05:00+05:30,1692.9,1695.6,1692.9,1694.3,24656
2026-06-09T15:10:00+05:30,1694.3,1694.8,1692.3,1693.8,16567
2026-06-09T15:15:00+05:30,1693.8,1694.8,1691.9,1692.2,24997
2026-06-09T15:20:00+05:30,1692.2,1693.5,1690.5,1691.2,17848
2026-06-09T15:25:00+05:30,1692,1692.8,1690,1690,17151
2026-06-10T09:15:00+05:30,1689.2,1691.1,1680.2,1686.7,19944
2026-06-10T09:20:00+05:30,1686.7,1692.3,1684.6,1691.6,17256
2026-06-10T09:25:00+05:30,1691.6,1694.5,1690.6,1692.3,15395
2026-06-10T09:30:00+05:30,1692.9,1695.8,1690.4,1693.2,7029
