date,open,high,low,close,volume
2026-06-08T09:15:00+05:30,1890,1895.1,1877.2,1881.2,31699
2026-06-08T09:20:00+05:30,1880.5,1884.3,1877.4,1881,19713
2026-06-08T09:25:00+05:30,1879,1881.4,1877,1881.2,5933
2026-06-08T09:30:00+05:30,1881.1,1886.1,1881,1881,8880
2026-06-08T09:35:00+05:30,1881,1882.4,1870.5,1870.6,14565
2026-06-08T09:40:00+05:30,1870.9,1876.6,1869,1876.6,10287
2026-06-08T09:45:00+05:30,1875.6,1876,1871.5,1871.7,2663
2026-06-08T09:50:00+05:30,1871.4,1874.9,1869,1874.9,5985
2026-06-08T09:55:00+05:30,1874.9,1884.6,1873.8,1882.8,14398
2026-06-08T10:00:00+05:30,1882.6,1882.6,1876,1876.6,3962
2026-06-08T10:05:00+05:30,1876.9,1880.2,1875.1,1879.2,2574
2026-06-08T10:10:00+05:30,1879.2,1880.1,1878.6,1879.3,4183
2026-06-08T10:15:00+05:30,1879,1879,1875.7,1878,5455
2026-06-08T10:20:00+05:30,1878.1,1880.3,1877.7,1877.7,1682
2026-06-08T10:25:00+05:30,1877.7,1879,1877.7,1878.2,840
2026-06-08T10:30:00+05:30,1878,1883.3,1877.9,1882.5,1809
2026-06-08T10:35:00+05:30,1882.5,1891.9,1881.7,1890.9,10620
2026-06-08T10:40:00+05:30,1890.9,1900.4,1889.1,1898.1,10883
2026-06-08T10:45:00+05:30,1898.4,1901.4,1897.3,1898.7,3411
2026-06-08T10:50:00+05:30,1899.3,1903.5,1899.3,1900,4834
2026-06-08T10:55:00+05:30,1899.7,1900.2,1898.9,1900,9379
2026-06-08T11:00:00+05:30,1900.2,1902.6,1899.6,1900.5,3203
2026-06-08T11:05:00+05:30,1900.5,1901,1899.4,1900,8297
2026-06-08T11:10:00+05:30,1900,1900.3,1899.3,1899.7,2047
2026-06-08T11:15:00+05:30,1899.8,1900.3,1898,1900,15114
2026-06-08T11:20:00+05:30,1900,1900.2,1899.1,1900.2,2494
2026-06-08T11:25:00+05:30,1899.8,1900.3,1899,1899.8,1344
2026-06-08T11:30:00+05:30,1900.3,1902,1899.5,1901.2,3784
2026-06-08T11:35:00+05:30,1901.2,1902,1892,1892.6,5306
2026-06-08T11:40:00+05:30,1892.5,1893.6,1887.2,1889.8,4711
2026-06-08T11:45:00+05:30,1889.8,1890.1,1886.4,1887.7,2642
2026-06-08T11:50:00+05:30,1887.7,1890.5,1886.8,1889.1,2349
2026-06-08T11:55:00+05:30,1889.1,1890.9,1887.3,1889,1799
2026-06-08T12:00:00+05:30,1889,1890.7,1887.4,1887.6,957
2026-06-08T12:05:00+05:30,1887.6,1889.6,1887.1,1889.5,930
2026-06-08T12:10:00+05:30,1889.5,1890.4,1888.2,1889.1,1265
2026-06-08T12:15:00+05:30,1888.3,1888.8,1883.8,1883.9,1750
2026-06-08T12:20:00+05:30,1883.9,1885.9,1882.9,1883.6,1203
2026-06-08T12:25:00+05:30,1883.7,1884.3,1883.6,1884,515
2026-06-08T12:30:00+05:30,1884,1889.1,1882.3,1889.1,5392
2026-06-08T12:35:00+05:30,1889.1,1890.9,1887.9,1890,1122
2026-06-08T12:40:00+05:30,1890,1892.4,1889.8,1890,1389
2026-06-08T12:45:00+05:30,1890.1,1890.7,1889.1,1890,2000
2026-06-08T12:50:00+05:30,1890,1894.4,1890,1892.9,1581
2026-06-08T12:55:00+05:30,1893.8,1894.9,1890.2,1893.9,1634
2026-06-08T13:00:00+05:30,1893.9,1895.2,1891.1,1891.1,1034
2026-06-08T13:05:00+05:30,1891.3,1892,1890,1891.6,756
2026-06-08T13:10:00+05:30,1891.6,1892.1,1890,1891.8,639
2026-06-08T13:15:00+05:30,1891.8,1895,1891.3,1894,1146
2026-06-08T13:20:00+05:30,1894,1895.2,1893.4,1895.2,883
2026-06-08T13:25:00+05:30,1895.2,1896.4,1894.2,1895.4,2786
2026-06-08T13:30:00+05:30,1895.5,1896.5,1892.3,1892.7,11012
2026-06-08T13:35:00+05:30,1892.7,1896.2,1892.1,1895.4,2279
2026-06-08T13:40:00+05:30,1894.6,1896,1894.5,1895.9,6152
2026-06-08T13:45:00+05:30,1895.4,1898.6,1894.7,1897.4,9466
2026-06-08T13:50:00+05:30,1898,1899.3,1897.4,1899,2300
2026-06-08T13:55:00+05:30,1899,1900,1898.1,1898.9,6004
2026-06-08T14:00:00+05:30,1898.9,1903.2,1898.5,1902.5,7337
2026-06-08T14:05:00+05:30,1902.3,1902.6,1899.3,1901.5,4145
2026-06-08T14:10:00+05:30,1901.5,1901.9,1898.4,1901.5,2611
2026-06-08T14:15:00+05:30,1901.5,1901.9,1898.7,1901.1,19949
2026-06-08T14:20:00+05:30,1901.1,1901.7,1900.7,1900.8,2252
2026-06-08T14:25:00+05:30,1901.2,1901.5,1900.4,1901,11055
2026-06-08T14:30:00+05:30,1901,1901.9,1901,1901.6,3524
2026-06-08T14:35:00+05:30,1901.6,1904.3,1901.3,1903.9,6292
2026-06-08T14:40:00+05:30,1903.9,1905.5,1903.6,1905.1,6250
2026-06-08T14:45:00+05:30,1905.1,1907.4,1905.1,1906.2,4745
2026-06-08T14:50:00+05:30,1906.2,1906.2,1895.4,1900.7,9255
2026-06-08T14:55:00+05:30,1900.7,1902.8,1898.6,1901.3,3178
2026-06-08T15:00:00+05:30,1900.7,1900.7,1898.1,1899.1,53540
2026-06-08T15:05:00+05:30,1900,1900.1,1892.1,1892.2,13723
2026-06-08T15:10:00+05:30,1892.9,1897.9,1892.7,1897.9,10356
2026-06-08T15:15:00+05:30,1897.9,1898.6,1895.1,1896.1,16892
2026-06-08T15:20:00+05:30,1896.1,1898.1,1883.4,1885.9,26455
2026-06-08T15:25:00+05:30,1885.9,1898.5,1883.7,1897.4,25409
2026-06-09T09:15:00+05:30,1902.3,1920,1902.3,1911,37231
2026-06-09T09:20:00+05:30,1911.3,1913,1904.1,1912,17124
2026-06-09T09:25:00+05:30,1912.8,1913.5,1908.5,1911.6,12907
2026-06-09T09:30:00+05:30,1910.9,1912.8,1909.2,1911.6,10156
2026-06-09T09:35:00+05:30,1911.6,1912,1909.2,1909.2,7878
2026-06-09T09:40:00+05:30,1909.2,1909.9,1907,1907.9,4156
2026-06-09T09:45:00+05:30,1908,1912,1907,1908,7236
2026-06-09T09:50:00+05:30,1908,1913,1908,1912.5,1307
2026-06-09T09:55:00+05:30,1912.4,1912.5,1909.1,1911.4,3051
2026-06-09T10:00:00+05:30,1911.4,1911.8,1905,1905,5358
2026-06-09T10:05:00+05:30,1905,1908.9,1905,1907.9,2736
2026-06-09T10:10:00+05:30,1908.2,1910.9,1908.2,1908.9,2857
2026-06-09T10:15:00+05:30,1908.3,1908.9,1905.5,1906.4,2289
2026-06-09T10:20:00+05:30,1906.4,1906.4,1900,1905,6804
2026-06-09T10:25:00+05:30,1905,1906.6,1904.2,1905.8,3054
2026-06-09T10:30:00+05:30,1905.8,1905.8,1902.3,1903.5,2987
2026-06-09T10:35:00+05:30,1903.5,1904.6,1901.5,1903.7,2978
2026-06-09T10:40:00+05:30,1903.7,1905.3,1903.4,1904.8,2067
2026-06-09T10:45:00+05:30,1905.1,1907.2,1903,1903.5,2843
2026-06-09T10:50:00+05:30,1903.5,1905.3,1903,1905.3,1567
2026-06-09T10:55:00+05:30,1905.1,1905.9,1903.8,1904.8,1706
2026-06-09T11:00:00+05:30,1904.8,1905.3,1902.1,1902.8,2463
2026-06-09T11:05:00+05:30,1902.8,1903.5,1900.6,1902.8,1950
2026-06-09T11:10:00+05:30,1902.8,1907.1,1900.6,1906,6614
2026-06-09T11:15:00+05:30,1906,1906,1902.4,1902.4,3008
2026-06-09T11:20:00+05:30,1902.4,1906.5,1901,1902.7,3856
2026-06-09T11:25:00+05:30,1902.7,1903.5,1902.2,1903.1,1295
2026-06-09T11:30:00+05:30,1903.1,1904.2,1902.9,1904.2,1336
2026-06-09T11:35:00+05:30,1904.2,1904.2,1903,1904.2,2454
2026-06-09T11:40:00+05:30,1904.2,1904.2,1899.9,1900.8,5159
2026-06-09T11:45:00+05:30,1900.8,1903.5,1900,1901.5,2671
2026-06-09T11:50:00+05:30,1901.5,1903.4,1900.6,1901.6,2508
2026-06-09T11:55:00+05:30,1901.6,1901.6,1900,1901.2,3308
2026-06-09T12:00:00+05:30,1901.2,1902.4,1900,1900.2,5640
2026-06-09T12:05:00+05:30,1900.2,1901.8,1892.1,1892.1,29299
2026-06-09T12:10:00+05:30,1892.1,1893.9,1890.6,1890.6,3646
2026-06-09T12:15:00+05:30,1890.6,1892.4,1890.2,1890.9,3388
2026-06-09T12:20:00+05:30,1890.9,1891.6,1889,1890.2,2701
2026-06-09T12:25:00+05:30,1890.2,1890.4,1888.1,1888.9,2878
2026-06-09T12:30:00+05:30,1888.9,1890,1888.1,1889.3,4400
2026-06-09T12:35:00+05:30,1889.3,1889.8,1888.1,1888.7,4725
2026-06-09T12:40:00+05:30,1888.7,1888.7,1884,1887.5,6827
2026-06-09T12:45:00+05:30,1887.5,1888,1883.1,1883.1,2795
2026-06-09T12:50:00+05:30,1883.1,1885.2,1882,1882,3413
2026-06-09T12:55:00+05:30,1882,1882,1878.7,1880.4,5543
2026-06-09T13:00:00+05:30,1880.4,1886.1,1880.1,1883.2,6596
2026-06-09T13:05:00+05:30,1883.2,1885.3,1883.2,1884,2510
