date,open,high,low,close,volume
2026-06-08T09:15:00+05:30,1080.1,1096.5,1076.2,1094.2,49529
2026-06-08T09:20:00+05:30,1095,1096.6,1090.8,1091.3,37498
2026-06-08T09:25:00+05:30,1091,1096,1089.6,1094.5,27513
2026-06-08T09:30:00+05:30,1095,1095,1089.2,1090.2,22742
2026-06-08T09:35:00+05:30,1091.2,1091.4,1087.8,1089.9,22106
2026-06-08T09:40:00+05:30,1090.1,1093.5,1090.1,1093.3,22853
2026-06-08T09:45:00+05:30,1093.9,1095.9,1093.1,1093.9,14128
2026-06-08T09:50:00+05:30,1093.6,1094.8,1092.9,1094.2,13345
2026-06-08T09:55:00+05:30,1094.6,1095.5,1093.7,1095.1,8205
2026-06-08T10:00:00+05:30,1095.1,1095.2,1093.1,1093.1,5118
2026-06-08T10:05:00+05:30,1092.8,1093.9,1091.8,1093.5,5047
2026-06-08T10:10:00+05:30,1093.5,1097,1091.4,1091.9,42640
2026-06-08T10:15:00+05:30,1091.9,1092.2,1090,1091,13496
2026-06-08T10:20:00+05:30,1091,1092.5,1090.7,1091.5,6293
2026-06-08T10:25:00+05:30,1091.5,1095.7,1091,1094,33610
2026-06-08T10:30:00+05:30,1094,1100,1093.8,1096.2,29095
2026-06-08T10:35:00+05:30,1095.9,1097,1095,1095.6,6530
2026-06-08T10:40:00+05:30,1095.6,1096,1094.1,1094.1,10830
2026-06-08T10:45:00+05:30,1094.1,1096,1094.1,1094.9,3063
2026-06-08T10:50:00+05:30,1094.9,1095.6,1093.7,1094,4628
2026-06-08T10:55:00+05:30,1094,1094.8,1093.1,1094.2,4089
2026-06-08T11:00:00+05:30,1093.8,1094.4,1092.9,1092.9,6879
2026-06-08T11:05:00+05:30,1092.9,1093,1091,1092.1,5361
2026-06-08T11:10:00+05:30,1092.3,1095.3,1091.5,1095.3,6502
2026-06-08T11:15:00+05:30,1094.9,1098.5,1094.9,1095.9,12294
2026-06-08T11:20:00+05:30,1095.7,1095.7,1092,1092.2,6228
2026-06-08T11:25:00+05:30,1092.2,1093.9,1092.2,1092.9,6708
2026-06-08T11:30:00+05:30,1092.9,1093,1091.5,1092,1746
2026-06-08T11:35:00+05:30,1092,1093.4,1091.6,1093,4405
2026-06-08T11:40:00+05:30,1093,1093.8,1091.8,1092.8,8469
2026-06-08T11:45:00+05:30,1092.8,1094.6,1092.8,1093.8,5116
2026-06-08T11:50:00+05:30,1093.8,1094,1093,1093.5,1633
2026-06-08T11:55:00+05:30,1093.5,1094,1092.6,1092.6,2978
2026-06-08T12:00:00+05:30,1092.6,1093.2,1091.2,1092.2,4000
2026-06-08T12:05:00+05:30,1092.2,1093,1092.2,1092.6,2634
2026-06-08T12:10:00+05:30,1092.6,1093.1,1091.7,1092,2822
2026-06-08T12:15:00+05:30,1092,1092.1,1091.2,1092.1,4257
2026-06-08T12:20:00+05:30,1092.1,1092.6,1091.4,1091.9,1880
2026-06-08T12:25:00+05:30,1091.9,1092,1091.1,1091.8,2606
2026-06-08T12:30:00+05:30,1092,1092.8,1091.5,1091.6,1562
2026-06-08T12:35:00+05:30,1091.6,1093.7,1091.6,1092.7,14510
2026-06-08T12:40:00+05:30,1092.7,1094.9,1092.4,1094,4081
2026-06-08T12:45:00+05:30,1094,1094.9,1093.9,1094.2,1882
2026-06-08T12:50:00+05:30,1094,1094.5,1093.7,1094.5,5036
2026-06-08T12:55:00+05:30,1094.5,1095.1,1094.3,1095,5451
2026-06-08T13:00:00+05:30,1095,1095.3,1093.6,1093.6,2756
2026-06-08T13:05:00+05:30,1094,1094,1092.7,1093,2779
2026-06-08T13:10:00+05:30,1093,1093.1,1092.1,1092.1,4559
2026-06-08T13:15:00+05:30,1092.5,1092.7,1092.1,1092.1,3065
2026-06-08T13:20:00+05:30,1092.1,1092.2,1090.8,1091.6,10163
2026-06-08T13:25:00+05:30,1091.6,1091.6,1091.2,1091.2,2149
2026-06-08T13:30:00+05:30,1091.2,1091.2,1090,1090.5,4972
2026-06-08T13:35:00+05:30,1090.5,1091.6,1090.3,1091,2465
2026-06-08T13:40:00+05:30,1091,1091.2,1089.8,1089.8,3188
2026-06-08T13:45:00+05:30,1089.8,1090.6,1089,1090.5,7781
2026-06-08T13:50:00+05:30,1090.5,1091,1088.5,1090.3,7483
2026-06-08T13:55:00+05:30,1090.3,1090.4,1089,1089.7,2755
2026-06-08T14:00:00+05:30,1089.7,1090.7,1089.3,1089.6,1561
2026-06-08T14:05:00+05:30,1089.6,1090.7,1089.6,1090.7,3225
2026-06-08T14:10:00+05:30,1090.2,1091.1,1090,1090.1,4223
2026-06-08T14:15:00+05:30,1090.1,1090.7,1088.6,1089.2,7785
2026-06-08T14:20:00+05:30,1089.6,1097.7,1088.2,1095,41385
2026-06-08T14:25:00+05:30,1095,1095.2,1093.3,1093.5,6774
2026-06-08T14:30:00+05:30,1093.5,1093.8,1092.4,1092.6,3835
2026-06-08T14:35:00+05:30,1092.6,1093.8,1092.4,1093.3,9052
2026-06-08T14:40:00+05:30,1093.6,1093.6,1092.3,1093.6,6649
2026-06-08T14:45:00+05:30,1093.7,1094.8,1093,1093.3,5076
2026-06-08T14:50:00+05:30,1093.1,1095.9,1092.2,1094.3,35333
2026-06-08T14:55:00+05:30,1094.3,1094.5,1091.2,1092.7,9888
2026-06-08T15:00:00+05:30,1091.6,1092,1087.6,1088,19473
2026-06-08T15:05:00+05:30,1088,1089.7,1087.3,1089.5,19499
2026-06-08T15:10:00+05:30,1089.3,1090.3,1088.6,1089.2,16811
2026-06-08T15:15:00+05:30,1089.2,1089.6,1087.9,1089.3,16354
2026-06-08T15:20:00+05:30,1089.3,1089.4,1084.6,1085.6,27775
2026-06-08T15:25:00+05:30,1085.6,1089.3,1082.8,1087,37336
2026-06-09T09:15:00+05:30,1087.6,1096.5,1085.5,1092.7,44378
2026-06-09T09:20:00+05:30,1092,1103.4,1090.5,1102.4,45730
2026-06-09T09:25:00+05:30,1102.4,1105,1100,1102.9,91346
2026-06-09T09:30:00+05:30,1104,1105.9,1103.5,1105.4,42386
2026-06-09T09:35:00+05:30,1105.2,1106,1103.2,1105,39389
2026-06-09T09:40:00+05:30,1104.7,1105.2,1103.3,1103.4,18932
2026-06-09T09:45:00+05:30,1104,1105.5,1100.1,1100.1,23265
2026-06-09T09:50:00+05:30,1100.6,1103.9,1099.8,1102.5,21336
2026-06-09T09:55:00+05:30,1103,1103.6,1100.3,1103,16855
2026-06-09T10:00:00+05:30,1103,1105.5,1103,1103.5,51854
2026-06-09T10:05:00+05:30,1103.5,1105.3,1103.1,1105.3,23488
2026-06-09T10:10:00+05:30,1105.1,1109.8,1104.7,1107.7,71544
2026-06-09T10:15:00+05:30,1107.5,1109.4,1106.9,1109,18175
2026-06-09T10:20:00+05:30,1109.2,1109.4,1107.5,1107.5,17472
2026-06-09T10:25:00+05:30,1107.9,1108.5,1107,1108.1,11442
2026-06-09T10:30:00+05:30,1108.1,1111,1108.1,1108.9,38684
2026-06-09T10:35:00+05:30,1108.8,1109.1,1107,1108,17822
2026-06-09T10:40:00+05:30,1108,1108.5,1106.4,1108,16049
2026-06-09T10:45:00+05:30,1108,1110,1107.2,1108.3,12388
2026-06-09T10:50:00+05:30,1108,1109.5,1107.3,1108.9,10941
2026-06-09T10:55:00+05:30,1108.9,1109.7,1107.9,1109.1,10589
2026-06-09T11:00:00+05:30,1109.2,1110,1108.5,1109.3,10357
2026-06-09T11:05:00+05:30,1109.3,1109.7,1108.2,1109.6,8288
2026-06-09T11:10:00+05:30,1109.6,1110,1109,1109.4,9345
2026-06-09T11:15:00+05:30,1109.4,1110,1108.2,1108.7,10715
2026-06-09T11:20:00+05:30,1108.7,1109.7,1108.2,1108.2,11267
2026-06-09T11:25:00+05:30,1108.2,1108.8,1107.6,1108.4,9469
2026-06-09T11:30:00+05:30,1108.4,1109.3,1108,1108.3,6466
2026-06-09T11:35:00+05:30,1108.3,1108.5,1108,1108.4,5275
2026-06-09T11:40:00+05:30,1108.4,1108.4,1107,1108.1,10850
2026-06-09T11:45:00+05:30,1108.1,1110.9,1107.6,1108.8,27153
2026-06-09T11:50:00+05:30,1108.8,1110,1108.8,1109.5,7306
2026-06-09T11:55:00+05:30,1109.5,1110.8,1108.8,1109.1,8903
